no,province,provinceID,district,districtID,neighborhood,neighborhoodID
2445,Samsun,77,Bafra,803,Eynegazi,156983
2446,Samsun,77,Bafra,803,Fener,134240
2447,Samsun,77,Bafra,803,Fevziçakmak,204132
2448,Samsun,77,Bafra,803,Gazibeyli,155876
2449,Samsun,77,Bafra,803,Gaziosmanpaşa,154963
2450,Samsun,77,Bafra,803,Gazipaşa,155623
2451,Samsun,77,Bafra,803,Gerzeliler,204268
2452,Samsun,77,Bafra,803,Gökalan,133857
2453,Samsun,77,Bafra,803,Gökçeağaç,154095
2454,Samsun,77,Bafra,803,Gökçekent,204903
2455,Samsun,77,Bafra,803,Gökçesu,155860
2456,Samsun,77,Bafra,803,Göltepe,154719
2457,Samsun,77,Bafra,803,Hacınabi,153977
2458,Samsun,77,Bafra,803,Hacıoğlu,136504
2459,Samsun,77,Bafra,803,Harız,153258
2460,Samsun,77,Bafra,803,Hıdırellez,200947
2461,Samsun,77,Bafra,803,Hırsamengenler,151950
2462,Samsun,77,Bafra,803,Hüseyinbeyli,153412
2463,Samsun,77,Bafra,803,İğdir,155469
2464,Samsun,77,Bafra,803,İkizpınar,155564
2465,Samsun,77,Bafra,803,İlyaslı,133934
2466,Samsun,77,Bafra,803,İnözükoşaca,136667
2467,Samsun,77,Bafra,803,İshaklı,152495
2468,Samsun,77,Bafra,803,İsmetpaşa,153978
2469,Samsun,77,Bafra,803,Kahraman,170769
2470,Samsun,77,Bafra,803,Kalaycılı,151403
2471,Samsun,77,Bafra,803,Kanberli,154055
2472,Samsun,77,Bafra,803,Kanlıgüney,154767
2473,Samsun,77,Bafra,803,Kapıkaya,133988
2474,Samsun,77,Bafra,803,Karaburç,170791
2475,Samsun,77,Bafra,803,Karakütük,154285
2476,Samsun,77,Bafra,803,Karıncak,204269
2477,Samsun,77,Bafra,803,Kavakpınar,152507
2478,Samsun,77,Bafra,803,Kaygusuz,157154
2479,Samsun,77,Bafra,803,Kelikler,170777
2480,Samsun,77,Bafra,803,Keresteci,157308
2481,Samsun,77,Bafra,803,Kızılırmak,154483
2482,Samsun,77,Bafra,803,Kolay,153672
2483,Samsun,77,Bafra,803,Komşupınar,155816
2484,Samsun,77,Bafra,803,Koruluk,134665
2485,Samsun,77,Bafra,803,Koşu,153367
2486,Samsun,77,Bafra,803,Kozağzı,155817
2487,Samsun,77,Bafra,803,Köseli,154063
2488,Samsun,77,Bafra,803,Kuşcular,155084
2489,Samsun,77,Bafra,803,Kuşlağan,170912
2490,Samsun,77,Bafra,803,Kuzalan,135194
2491,Samsun,77,Bafra,803,Küçükkavakpınar,155245
2492,Samsun,77,Bafra,803,Lengerli,155790
2493,Samsun,77,Bafra,803,Mardar,153428
2494,Samsun,77,Bafra,803,Meşelitürkmenler,157539
2495,Samsun,77,Bafra,803,Muamlı,153559
2496,Samsun,77,Bafra,803,Müstecep,134069
2497,Samsun,77,Bafra,803,Ortadurak,154851
2498,Samsun,77,Bafra,803,Osmanbeyli,134826
2499,Samsun,77,Bafra,803,Ozan,155950
2500,Samsun,77,Bafra,803,Örencik,157000
2501,Samsun,77,Bafra,803,Paşaşeyh,133994
2502,Samsun,77,Bafra,803,Peskeller,170778
2503,Samsun,77,Bafra,803,Sahilkent,170776
2504,Samsun,77,Bafra,803,Sarıçevre,154952
2505,Samsun,77,Bafra,803,Sarıkaya,204328
2506,Samsun,77,Bafra,803,Sarıköy,170779
2507,Samsun,77,Bafra,803,Sarpın,157614
2508,Samsun,77,Bafra,803,Selemelik,170783
2509,Samsun,77,Bafra,803,Sürmeli,152133
2510,Samsun,77,Bafra,803,Şahinkaya,153281
2511,Samsun,77,Bafra,803,Şeyhören,155453
2512,Samsun,77,Bafra,803,Şeyhulaş,170784
2513,Samsun,77,Bafra,803,Şirinköy,170775
2514,Samsun,77,Bafra,803,Tabakhane,152900
2515,Samsun,77,Bafra,803,Taşköprü,153976
2516,Samsun,77,Bafra,803,Tepebaşı,133752
2517,Samsun,77,Bafra,803,Tepecik,170792
2518,Samsun,77,Bafra,803,Terzili,154259
2519,Samsun,77,Bafra,803,Türbe,170780
2520,Samsun,77,Bafra,803,Türkköy,155257
2521,Samsun,77,Bafra,803,Uluağaç,170786
2522,Samsun,77,Bafra,803,Üçpınar,151420
2523,Samsun,77,Bafra,803,Yağmurca,170781
2524,Samsun,77,Bafra,803,Yaka,155653
2525,Samsun,77,Bafra,803,Yenialan,153485
2526,Samsun,77,Bafra,803,Yeniköy,155758
2527,Samsun,77,Bafra,803,Yeşilköy,170788
2528,Samsun,77,Bafra,803,Yeşilyazı,154064
2529,Samsun,77,Bafra,803,Yiğitalan,170787
2530,Samsun,77,Bafra,803,Yörgüç,170782
2531,Samsun,77,Çarşamba,804,A.Ağcagüney,152911
2532,Samsun,77,Çarşamba,804,A.Dikencik,153073
2533,Samsun,77,Çarşamba,804,A.Donurlu,134960
2534,Samsun,77,Çarşamba,804,A.Esenli,133935
2535,Samsun,77,Çarşamba,804,A.Kavacık,155095
2536,Samsun,77,Çarşamba,804,Acıklı,133913
2537,Samsun,77,Çarşamba,804,Ahubaba,153800
2538,Samsun,77,Çarşamba,804,Akçaltı,15204
2539,Samsun,77,Çarşamba,804,Akçatarla,153237
2540,Samsun,77,Çarşamba,804,Akkuzulu,155053
2541,Samsun,77,Çarşamba,804,Ali Fuat Başgil,204611
2542,Samsun,77,Çarşamba,804,Alibeyli,157615
2543,Samsun,77,Çarşamba,804,Allı,14313
2544,Samsun,77,Çarşamba,804,Arımköseli,153472
2545,Samsun,77,Çarşamba,804,Aşağı Musalla,153903
2546,Samsun,77,Çarşamba,804,Aşağıturgutlu,14475
2547,Samsun,77,Çarşamba,804,Aşıklı,15103
2548,Samsun,77,Çarşamba,804,Ataköy,15251
2549,Samsun,77,Çarşamba,804,Bafracalı,152105
2550,Samsun,77,Çarşamba,804,Bayramlı,153119
2551,Samsun,77,Çarşamba,804,Beylerce,155349
2552,Samsun,77,Çarşamba,804,Beyyenice,15209
2553,Samsun,77,Çarşamba,804,Bezirgan,150028
2554,Samsun,77,Çarşamba,804,Boyacılı,151404
2555,Samsun,77,Çarşamba,804,Bölmeçayır,134679
2556,Samsun,77,Çarşamba,804,Canlı,14365
2557,Samsun,77,Çarşamba,804,Cumhuriyet,207751
2558,Samsun,77,Çarşamba,804,Çaltı,202644
2559,Samsun,77,Çarşamba,804,Çamlıca,134829
2560,Samsun,77,Çarşamba,804,Çatak,155971
2561,Samsun,77,Çarşamba,804,Çay,14418
2562,Samsun,77,Çarşamba,804,Çayvar,202645
2563,Samsun,77,Çarşamba,804,Çelikli,14697
2564,Samsun,77,Çarşamba,804,Çerçiler,152996
2565,Samsun,77,Çarşamba,804,Çınarlık,152134
2566,Samsun,77,Çarşamba,804,Dalbahçe,157554
2567,Samsun,77,Çarşamba,804,Damlataş,153579
2568,Samsun,77,Çarşamba,804,Demirarslan,155384
2569,Samsun,77,Çarşamba,804,Demircili,151615
2570,Samsun,77,Çarşamba,804,Demirli,153213
2571,Samsun,77,Çarşamba,804,Denizler,151786
2572,Samsun,77,Çarşamba,804,Deyincek,152106
2573,Samsun,77,Çarşamba,804,Dikbıyık,155819
2574,Samsun,77,Çarşamba,804,Durakbaşı,153595
2575,Samsun,77,Çarşamba,804,Durusu,204378
2576,Samsun,77,Çarşamba,804,Eğercili,154467
2577,Samsun,77,Çarşamba,804,Eğridere,15014
2578,Samsun,77,Çarşamba,804,Eğrikum,153445
2579,Samsun,77,Çarşamba,804,Epçeli,153941
2580,Samsun,77,Çarşamba,804,Esençay,14587
2581,Samsun,77,Çarşamba,804,Esentepe,152496
2582,Samsun,77,Çarşamba,804,Gökçeçakmak,157157
2583,Samsun,77,Çarşamba,804,Gökçeli,157178
2584,Samsun,77,Çarşamba,804,Güldere,204303
2585,Samsun,77,Çarşamba,804,Gülören,14580
2586,Samsun,77,Çarşamba,804,Gülyazı,203757
2587,Samsun,77,Çarşamba,804,Güneşli,152316
2588,Samsun,77,Çarşamba,804,Güzpınar,136532
2589,Samsun,77,Çarşamba,804,Hacılıçay,155578
2590,Samsun,77,Çarşamba,804,Hasabahçe,155579
2591,Samsun,77,Çarşamba,804,Helvacalı,155072
2592,Samsun,77,Çarşamba,804,Hürriyet,205869
2593,Samsun,77,Çarşamba,804,Irmaksırtı,153473
2594,Samsun,77,Çarşamba,804,İstiklal,206426
2595,Samsun,77,Çarşamba,804,Kabaceviz,13999
2596,Samsun,77,Çarşamba,804,Karaağaç,157521
2597,Samsun,77,Çarşamba,804,Karabahçe,153238
2598,Samsun,77,Çarşamba,804,Karacalı,202646
2599,Samsun,77,Çarşamba,804,Karakaya,154852
2600,Samsun,77,Çarşamba,804,Karakulak,204724
2601,Samsun,77,Çarşamba,804,Karamustafalı,157555
2602,Samsun,77,Çarşamba,804,Kaydan,153673
2603,Samsun,77,Çarşamba,804,Kemer,14621
2604,Samsun,77,Çarşamba,804,Kestanepınar,151936
2605,Samsun,77,Çarşamba,804,Kızılot,154066
2606,Samsun,77,Çarşamba,804,Kirazbucağı,154935
2607,Samsun,77,Çarşamba,804,Kirazlıkçay,14994
2608,Samsun,77,Çarşamba,804,Kocakavak,152997
2609,Samsun,77,Çarşamba,804,Koldere,14743
2610,Samsun,77,Çarşamba,804,Konukluk,153214
2611,Samsun,77,Çarşamba,804,Köklük,155073
2612,Samsun,77,Çarşamba,804,Köroğlu,13974
2613,Samsun,77,Çarşamba,804,Kumköy,15370
2614,Samsun,77,Çarşamba,804,Kumtepe,200951
2615,Samsun,77,Çarşamba,804,Kurtahmetli,153027
2616,Samsun,77,Çarşamba,804,Kurtuluş,153890
2617,Samsun,77,Çarşamba,804,Kuşçulu,157309
2618,Samsun,77,Çarşamba,804,Kuşhane,153904
2619,Samsun,77,Çarşamba,804,Kürtün,151727
2620,Samsun,77,Çarşamba,804,Mahmutlu,151405
2621,Samsun,77,Çarşamba,804,Melik,155820
2622,Samsun,77,Çarşamba,804,Muşcalı,136533
2623,Samsun,77,Çarşamba,804,Namazlı,135196
2624,Samsun,77,Çarşamba,804,Ordu,155350
2625,Samsun,77,Çarşamba,804,Ordubaşı,153185
2626,Samsun,77,Çarşamba,804,Orta,151742
2627,Samsun,77,Çarşamba,804,Otluk,154067
2628,Samsun,77,Çarşamba,804,Ovacık,14830
2629,Samsun,77,Çarşamba,804,Oymalı,14738
2630,Samsun,77,Çarşamba,804,Ömerli,14427
2631,Samsun,77,Çarşamba,804,Paşayazı,149843
2632,Samsun,77,Çarşamba,804,Porsuk,157189
2633,Samsun,77,Çarşamba,804,Sahilköy,202647
2634,Samsun,77,Çarşamba,804,Saraçlı,134972
2635,Samsun,77,Çarşamba,804,Sarıcalı,154836
2636,Samsun,77,Çarşamba,804,Sefalı,154507
2637,Samsun,77,Çarşamba,804,Selimiye,154274
2638,Samsun,77,Çarşamba,804,Sığırtmaç,155640
2639,Samsun,77,Çarşamba,804,Soğucak,152926
2640,Samsun,77,Çarşamba,804,Suğluca,155702
2641,Samsun,77,Çarşamba,804,Sungurlu,153891
2642,Samsun,77,Çarşamba,804,Şehgüven,14335
2643,Samsun,77,Çarşamba,804,Şenyurt,204542
2644,Samsun,77,Çarşamba,804,Şeyhhabil,14837
2645,Samsun,77,Çarşamba,804,Taşdemir,154770
2646,Samsun,77,Çarşamba,804,Tatarlı,154974
2647,Samsun,77,Çarşamba,804,Tilkili,15161
2648,Samsun,77,Çarşamba,804,Turgutlu,155334
2649,Samsun,77,Çarşamba,804,Uluköy,14252
2650,Samsun,77,Çarşamba,804,Ulupınar,153420
2651,Samsun,77,Çarşamba,804,Umut,204730
2652,Samsun,77,Çarşamba,804,Ustacalı,157179
2653,Samsun,77,Çarşamba,804,Uzunlu,155984
2654,Samsun,77,Çarşamba,804,Üçköprü,204580
2655,Samsun,77,Çarşamba,804,Vakıfköprü,155054
2656,Samsun,77,Çarşamba,804,Y.Ağcagüney,155272
2657,Samsun,77,Çarşamba,804,Y.Dikencik,153413
2658,Samsun,77,Çarşamba,804,Y.Donurlu,136505
2659,Samsun,77,Çarşamba,804,Y.Esenli,155774
2660,Samsun,77,Çarşamba,804,Y.Kavacık,134542
2661,Samsun,77,Çarşamba,804,Yamanlı,155930
2662,Samsun,77,Çarşamba,804,Yaycılar,135214
2663,Samsun,77,Çarşamba,804,Yeni Karacalı,136668
2664,Samsun,77,Çarşamba,804,Yeniköseli,14323
2665,Samsun,77,Çarşamba,804,Yeşildere,205778
2666,Samsun,77,Çarşamba,804,Yeşilırmak,207954
2667,Samsun,77,Çarşamba,804,Yeşilova,14615
2668,Samsun,77,Çarşamba,804,Yukarı Karabahçe,204725
2669,Samsun,77,Çarşamba,804,Zümrüt,202648
2670,Samsun,77,Havza,805,19 Mayıs,153011
2671,Samsun,77,Havza,805,25 Mayıs,151731
2672,Samsun,77,Havza,805,Ağcamahmut,134543
2673,Samsun,77,Havza,805,Ağdırhasan,151574
2674,Samsun,77,Havza,805,Arslançayır,154680
2675,Samsun,77,Havza,805,Aşağısusuz,152892
2676,Samsun,77,Havza,805,Aşağıyavucuk,202762
2677,Samsun,77,Havza,805,Başpelit,135215
2678,Samsun,77,Havza,805,Bekdiğin,155376
2679,Samsun,77,Havza,805,Belalan,153460
2680,Samsun,77,Havza,805,Beyköy,151951
2681,Samsun,77,Havza,805,Beyören,154288
2682,Samsun,77,Havza,805,Boyalı,155055
2683,Samsun,77,Havza,805,Boyalıca,155444
2684,Samsun,77,Havza,805,Celil,153930
2685,Samsun,77,Havza,805,Cevizlik,154839
2686,Samsun,77,Havza,805,Çakıralan,155458
2687,Samsun,77,Havza,805,Çamyatağı,154856
2688,Samsun,77,Havza,805,Çay,154891
2689,Samsun,77,Havza,805,Çayırözü,136659
2690,Samsun,77,Havza,805,Çelikalan,154070
2691,Samsun,77,Havza,805,Çeltek,134976
2692,Samsun,77,Havza,805,Çiftlik,153944
2693,Samsun,77,Havza,805,Değirmenüstü,155751
2694,Samsun,77,Havza,805,Demiryurt,155336
2695,Samsun,77,Havza,805,Dereköy,153567
2696,Samsun,77,Havza,805,Doğançayır,156988
2697,Samsun,77,Havza,805,Dündarlı,154202
2698,Samsun,77,Havza,805,Ekinpınarı,134552
2699,Samsun,77,Havza,805,Elmacık,154976
2700,Samsun,77,Havza,805,Ereli,156989
2701,Samsun,77,Havza,805,Erikbelen,153204
2702,Samsun,77,Havza,805,Ersandık,154564
2703,Samsun,77,Havza,805,Esenbey,154681
2704,Samsun,77,Havza,805,Eymir,153305
2705,Samsun,77,Havza,805,Gelincik,154857
2706,Samsun,77,Havza,805,Gidirli,152484
2707,Samsun,77,Havza,805,Göçmenler,155705
2708,Samsun,77,Havza,805,Güvercinlik,155056
2709,Samsun,77,Havza,805,Hacıbattal,157542
2710,Samsun,77,Havza,805,Hacıdede,153844
2711,Samsun,77,Havza,805,Hecinli,153292
2712,Samsun,77,Havza,805,Hilmiye,153369
2713,Samsun,77,Havza,805,Ilıca,152320
2714,Samsun,77,Havza,805,İcadiye,151411
2715,Samsun,77,Havza,805,İmaret,153945
2716,Samsun,77,Havza,805,İmircik,155842
2717,Samsun,77,Havza,805,İnönü,154085
2718,Samsun,77,Havza,805,Kale,154245
2719,Samsun,77,Havza,805,Kamlık,155761
2720,Samsun,77,Havza,805,Karabük,134079
2721,Samsun,77,Havza,805,Karageçmiş,134080
2722,Samsun,77,Havza,805,Karahalil,155662
2723,Samsun,77,Havza,805,Karameşe,153605
2724,Samsun,77,Havza,805,Karga,135091
2725,Samsun,77,Havza,805,Karşıyaka,155844
2726,Samsun,77,Havza,805,Kayabaşı,153606
2727,Samsun,77,Havza,805,Kayacık,135072
2728,Samsun,77,Havza,805,Kemaliye,157314
2729,Samsun,77,Havza,805,Kıroğlu,151789
2730,Samsun,77,Havza,805,Kirenlik,153018
2731,Samsun,77,Havza,805,Kocaoğlu,155843
2732,Samsun,77,Havza,805,Kocapınar,153254
2733,Samsun,77,Havza,805,Kuşkonağı,155063
2734,Samsun,77,Havza,805,Küflek,155355
2735,Samsun,77,Havza,805,Medrese,153537
2736,Samsun,77,Havza,805,Memduhiye,155285
2737,Samsun,77,Havza,805,Meryemdere,153404
2738,Samsun,77,Havza,805,Mesudiye,151388
2739,Samsun,77,Havza,805,Mısmılağaç,153093
2740,Samsun,77,Havza,805,Mürsel,154036
2741,Samsun,77,Havza,805,Orhaniye,154098
2742,Samsun,77,Havza,805,Ortaklar,136660
2743,Samsun,77,Havza,805,Paşapınar,157355
2744,Samsun,77,Havza,805,Pınarçayır,157558
2745,Samsun,77,Havza,805,Sivrikese,155736
2746,Samsun,77,Havza,805,Sofular,157366
2747,Samsun,77,Havza,805,Şerifali,154721
2748,Samsun,77,Havza,805,Şeyhali,153894
2749,Samsun,77,Havza,805,Şeyhkoyun,135216
2750,Samsun,77,Havza,805,Şeyhler,153744
2751,Samsun,77,Havza,805,Şeyhsafi,151410
2752,Samsun,77,Havza,805,Taşkaracaören,154071
2753,Samsun,77,Havza,805,Tekke,153785
2754,Samsun,77,Havza,805,Tuzla,152306
2755,Samsun,77,Havza,805,Uluçal,153489
2756,Samsun,77,Havza,805,Yağcımahmut,151355
2757,Samsun,77,Havza,805,Yaylaçatı,153283
2758,Samsun,77,Havza,805,Yazıkışla,154485
2759,Samsun,77,Havza,805,Yeni,157356
2760,Samsun,77,Havza,805,Yenice,154115
2761,Samsun,77,Havza,805,Yenimescit,154048
2762,Samsun,77,Havza,805,Yeşilalan,153754
2763,Samsun,77,Havza,805,Yukarısusuz,153448
2764,Samsun,77,Havza,805,Yukarıyavucuk,153818
2765,Samsun,77,Kavak,806,Ağcakise,153608
2766,Samsun,77,Kavak,806,Ahırlı,154858
2767,Samsun,77,Kavak,806,Akbelen,153012
2768,Samsun,77,Kavak,806,Alaçam,153624
2769,Samsun,77,Kavak,806,Alagömlek,151602
2770,Samsun,77,Kavak,806,Artıklı,151422
2771,Samsun,77,Kavak,806,Aşağıçirişli,133923
2772,Samsun,77,Kavak,806,Azaklı,153906
2773,Samsun,77,Kavak,806,Başalan,153044
2774,Samsun,77,Kavak,806,Bayındır,154859
2775,Samsun,77,Kavak,806,Bayraklı,152680
2776,Samsun,77,Kavak,806,Bekdemir,153079
2777,Samsun,77,Kavak,806,Belalan,153405
2778,Samsun,77,Kavak,806,Beybesli,153964
2779,Samsun,77,Kavak,806,Beyköy,157367
2780,Samsun,77,Kavak,806,Boğaziçi,155664
2781,Samsun,77,Kavak,806,Bükceğiz,153031
2782,Samsun,77,Kavak,806,Büyükçukur,155292
2783,Samsun,77,Kavak,806,Celallı,151952
2784,Samsun,77,Kavak,806,Çakallı,153965
2785,Samsun,77,Kavak,806,Çalbaşı,152984
2786,Samsun,77,Kavak,806,Çarıklıbaşı,154977
2787,Samsun,77,Kavak,806,Çataltepe,157192
2788,Samsun,77,Kavak,806,Çayırlı,150032
2789,Samsun,77,Kavak,806,Çiçekyazı,155556
2790,Samsun,77,Kavak,806,Çiğdem,154234
2791,Samsun,77,Kavak,806,Çivril,157315
2792,Samsun,77,Kavak,806,Çukurbük,154246
2793,Samsun,77,Kavak,806,Değirmencili,151603
2794,Samsun,77,Kavak,806,Demirci,153493
2795,Samsun,77,Kavak,806,Dereköy,151604
2796,Samsun,77,Kavak,806,Divanbaşı,153885
2797,Samsun,77,Kavak,806,Duman,157562
2798,Samsun,77,Kavak,806,Dura,153433
2799,Samsun,77,Kavak,806,Emirli,155762
2800,Samsun,77,Kavak,806,Eskitoptepe,152881
2801,Samsun,77,Kavak,806,Germiyan,154771
2802,Samsun,77,Kavak,806,Geyikalan,134402
2803,Samsun,77,Kavak,806,Göçebe,155286
2804,Samsun,77,Kavak,806,Güneyce,151732
2805,Samsun,77,Kavak,806,Hacılı,153676
2806,Samsun,77,Kavak,806,Ilıca,135198
2807,Samsun,77,Kavak,806,İdrisli,155236
2808,Samsun,77,Kavak,806,İkizdere,153246
2809,Samsun,77,Kavak,806,Kapuhayat,151558
2810,Samsun,77,Kavak,806,Karaaslan,133924
2811,Samsun,77,Kavak,806,Karacalar,152498
2812,Samsun,77,Kavak,806,Karadağ,157327
2813,Samsun,77,Kavak,806,Karantu,153370
2814,Samsun,77,Kavak,806,Karapınar,152894
2815,Samsun,77,Kavak,806,Karayusuflu,151747
2816,Samsun,77,Kavak,806,Karga,151369
2817,Samsun,77,Kavak,806,Karlı,155665
2818,Samsun,77,Kavak,806,Kaya,153946
2819,Samsun,77,Kavak,806,Kayabaşı,206159
2820,Samsun,77,Kavak,806,Kazancı,151940
2821,Samsun,77,Kavak,806,Kethüda,153272
2822,Samsun,77,Kavak,806,Kozansıkı,154037
2823,Samsun,77,Kavak,806,Köseli,134253
2824,Samsun,77,Kavak,806,Kurşunlu,155064
2825,Samsun,77,Kavak,806,Kuzalan,153461
2826,Samsun,77,Kavak,806,Küçükçukur,155988
2827,Samsun,77,Kavak,806,Mahmutbeyli,152322
2828,Samsun,77,Kavak,806,Mahmutlu,154520
2829,Samsun,77,Kavak,806,Mehmetpaşa,152999
2830,Samsun,77,Kavak,806,Mert,170425
2831,Samsun,77,Kavak,806,Muhsinli,152667
2832,Samsun,77,Kavak,806,Muratbeyli,154203
2833,Samsun,77,Kavak,806,Ortaköy,153895
2834,Samsun,77,Kavak,806,Saraykent,154038
2835,Samsun,77,Kavak,806,Sarıalan,153293
2836,Samsun,77,Kavak,806,Seyitali,133860
2837,Samsun,77,Kavak,806,Sıralı,153583
2838,Samsun,77,Kavak,806,Soğuksu,155337
2839,Samsun,77,Kavak,806,Susuz,155237
2840,Samsun,77,Kavak,806,Şeyhli,155617
2841,Samsun,77,Kavak,806,Şeyhresul,155823
2842,Samsun,77,Kavak,806,Tabaklı,153568
2843,Samsun,77,Kavak,806,Talışman,154682
2844,Samsun,77,Kavak,806,Tatarmuslu,153549
2845,Samsun,77,Kavak,806,Tekke,134413
2846,Samsun,77,Kavak,806,Tepecik,157378
2847,Samsun,77,Kavak,806,Üçhanlar,152122
2848,Samsun,77,Kavak,806,Yaşardoğu,155287
2849,Samsun,77,Kavak,806,Yenicami,155845
2850,Samsun,77,Kavak,806,Yenigün,155445
2851,Samsun,77,Kavak,806,Yenitoptepe,154522
2852,Samsun,77,Kavak,806,Yeralan,151397
2853,Samsun,77,Kavak,806,Yukarı Dereköy,152901
2854,Samsun,77,Kavak,806,Yukarıçirişli,154204
2855,Samsun,77,Ladik,807,Ağcakaya,134049
2856,Samsun,77,Ladik,807,Ahmetsaray,13749
2857,Samsun,77,Ladik,807,Akpınar,205191
2858,Samsun,77,Ladik,807,Aktaş,14618
2859,Samsun,77,Ladik,807,Akyar,153284
2860,Samsun,77,Ladik,807,Alayurt,13986
2861,Samsun,77,Ladik,807,Alıçlı,154073
2862,Samsun,77,Ladik,807,Aslantaş,155955
2863,Samsun,77,Ladik,807,Aşağıgölyazı,14058
2864,Samsun,77,Ladik,807,Ayvalı,151575
2865,Samsun,77,Ladik,807,Ayvalısokağı,14125
2866,Samsun,77,Ladik,807,Bahşi,13673
2867,Samsun,77,Ladik,807,Başlamış,153769
2868,Samsun,77,Ladik,807,Bolat,154521
2869,Samsun,77,Ladik,807,Budakdere,13020
2870,Samsun,77,Ladik,807,Büyükalan,153371
2871,Samsun,77,Ladik,807,Büyükkızoğlu,154967
2872,Samsun,77,Ladik,807,Cüce,134082
2873,Samsun,77,Ladik,807,Çadırkaya,155737
2874,Samsun,77,Ladik,807,Çakırgümüş,152895
2875,Samsun,77,Ladik,807,Çamlıköy,134696
2876,Samsun,77,Ladik,807,Daldere,151593
2877,Samsun,77,Ladik,807,Deliahmetoğlu,154893
2878,Samsun,77,Ladik,807,Derinöz,155542
2879,Samsun,77,Ladik,807,Doğankaş,153494
2880,Samsun,77,Ladik,807,Eynekaraca,153490
2881,Samsun,77,Ladik,807,Günkoru,151398
2882,Samsun,77,Ladik,807,Gürün,155989
2883,Samsun,77,Ladik,807,Güvenli,14462
2884,Samsun,77,Ladik,807,Hacıalipınarı,13919
2885,Samsun,77,Ladik,807,Hamamayağı,14619
2886,Samsun,77,Ladik,807,Hamit,153931
2887,Samsun,77,Ladik,807,Hasırcı,14213
2888,Samsun,77,Ladik,807,Hızarbaşı,154228
2889,Samsun,77,Ladik,807,İbi,155087
2890,Samsun,77,Ladik,807,İsasofta,14256
2891,Samsun,77,Ladik,807,İskaniye,134838
2892,Samsun,77,Ladik,807,Kabacagöz,155881
2893,Samsun,77,Ladik,807,Karaabdal,155088
2894,Samsun,77,Ladik,807,Kıranboğaz,155583
2895,Samsun,77,Ladik,807,Kızılsini,153414
2896,Samsun,77,Ladik,807,Kirazpınar,153407
2897,Samsun,77,Ladik,807,Koğa,151389
2898,Samsun,77,Ladik,807,Köseoğlu,14795
2899,Samsun,77,Ladik,807,Kuyucak,13443
2900,Samsun,77,Ladik,807,Küçükkızoğlu,151559
2901,Samsun,77,Ladik,807,Küpecik,155568
2902,Samsun,77,Ladik,807,Mazlumoğlu,155956
2903,Samsun,77,Ladik,807,Meşepınarı,153786
2904,Samsun,77,Ladik,807,Nusratlı,157508
2905,Samsun,77,Ladik,807,Oymapınar,154907
2906,Samsun,77,Ladik,807,Salur,153689
2907,Samsun,77,Ladik,807,Sanayi,205190
2908,Samsun,77,Ladik,807,Saray,153907
2909,Samsun,77,Ladik,807,Sarıgazel,153308
2910,Samsun,77,Ladik,807,Sarıksızoğlu,14826
2911,Samsun,77,Ladik,807,Soğanlı,154939
2912,Samsun,77,Ladik,807,Söğütlü,15039
2913,Samsun,77,Ladik,807,Şehreküstü,133849
2914,Samsun,77,Ladik,807,Şeyhli,13782
2915,Samsun,77,Ladik,807,Tatlıcak,152936
2916,Samsun,77,Ladik,807,Teberoğlu,14357
2917,Samsun,77,Ladik,807,Tüfekçidere,155294
2918,Samsun,77,Ladik,807,Yenicami,14202
2919,Samsun,77,Ladik,807,Yukarıgölyazı,15044
2920,Samsun,77,Ladik,807,Yumaklı,13647
2921,Samsun,77,Ladik,807,Yuvacık,134814
2922,Samsun,77,19 Mayıs,808,Aydınpınar,205520
2923,Samsun,77,19 Mayıs,808,Bahçelievler,153540
2924,Samsun,77,19 Mayıs,808,Ballıca,157434
2925,Samsun,77,19 Mayıs,808,Beylik,13718
2926,Samsun,77,19 Mayıs,808,Cerekli,14594
2927,Samsun,77,19 Mayıs,808,Cumhuriyet,13951
2928,Samsun,77,19 Mayıs,808,Çamlıca,155776
2929,Samsun,77,19 Mayıs,808,Çandır,13768
2930,Samsun,77,19 Mayıs,808,Çepinler,156141
2931,Samsun,77,19 Mayıs,808,Çetirlipınar,13573
2932,Samsun,77,19 Mayıs,808,Çiftlik,13715
2933,Samsun,77,19 Mayıs,808,Dağköy,14497
2934,Samsun,77,19 Mayıs,808,Dereköy/Bahçelievler,204107
2935,Samsun,77,19 Mayıs,808,Dereköy/Merkez,204109
2936,Samsun,77,19 Mayıs,808,Dereköy/Taşkelik,204110
2937,Samsun,77,19 Mayıs,808,Düzköy,13717
2938,Samsun,77,19 Mayıs,808,Engiz,13468
2939,Samsun,77,19 Mayıs,808,Erenköy,13927
2940,Samsun,77,19 Mayıs,808,Esentepe,14381
2941,Samsun,77,19 Mayıs,808,Esenyer,205347
2942,Samsun,77,19 Mayıs,808,Fındıklı,152959
2943,Samsun,77,19 Mayıs,808,Hibe,205522
2944,Samsun,77,19 Mayıs,808,İstiklal,157525
2945,Samsun,77,19 Mayıs,808,Karacaoğlu,12862
2946,Samsun,77,19 Mayıs,808,Karagöl,13300
2947,Samsun,77,19 Mayıs,808,Karşıyaka,158940
2948,Samsun,77,19 Mayıs,808,Kertme,14044
2949,Samsun,77,19 Mayıs,808,Kösedik,14532
2950,Samsun,77,19 Mayıs,808,Kumcağız,14370
2951,Samsun,77,19 Mayıs,808,Kuşkayası,13461
